date_string,yield,term
1997-03-25,5.59999990463,BC_6MONTH
1997-03-25,6.71999979019,BC_7YEAR
1997-03-26,6.80000019073,BC_10YEAR
1997-03-26,5.96999979019,BC_1YEAR
1997-03-26,7.11000013351,BC_20YEAR
1997-03-26,6.38000011444,BC_2YEAR
1997-03-26,7.0,BC_30YEAR
1997-03-26,0.0,BC_30YEARDISPLAY
1997-03-26,5.34999990463,BC_3MONTH
1997-03-26,6.51999998093,BC_3YEAR
1997-03-26,6.65999984741,BC_5YEAR
1997-03-26,5.59000015259,BC_6MONTH
1997-03-26,6.76000022888,BC_7YEAR
1997-03-27,6.90000009537,BC_10YEAR
1997-03-27,6.01999998093,BC_1YEAR
1997-03-27,7.19999980927,BC_20YEAR
1997-03-27,6.44999980927,BC_2YEAR
1997-03-27,7.09000015259,BC_30YEAR
1997-03-27,0.0,BC_30YEARDISPLAY
1997-03-27,5.36999988556,BC_3MONTH
1997-03-27,6.61000013351,BC_3YEAR
1997-03-27,6.76000022888,BC_5YEAR
1997-03-27,5.59999990463,BC_6MONTH
1997-03-27,6.88000011444,BC_7YEAR
1997-03-31,6.92000007629,BC_10YEAR
1997-03-31,6.01999998093,BC_1YEAR
1997-03-31,7.21999979019,BC_20YEAR
1997-03-31,6.44999980927,BC_2YEAR
1997-03-31,7.09999990463,BC_30YEAR
1997-03-31,0.0,BC_30YEARDISPLAY
1997-03-31,5.34999990463,BC_3MONTH
1997-03-31,6.59999990463,BC_3YEAR
1997-03-31,6.76999998093,BC_5YEAR
1997-03-31,5.55000019073,BC_6MONTH
1997-03-31,6.88999986649,BC_7YEAR
1997-04-01,6.90000009537,BC_10YEAR
1997-04-01,6.0,BC_1YEAR
1997-04-01,7.21000003815,BC_20YEAR
1997-04-01,6.42000007629,BC_2YEAR
1997-04-01,7.09000015259,BC_30YEAR
1997-04-01,0.0,BC_30YEARDISPLAY
1997-04-01,5.32000017166,BC_3MONTH
1997-04-01,6.57999992371,BC_3YEAR
1997-04-01,6.73999977112,BC_5YEAR
1997-04-01,5.53000020981,BC_6MONTH
1997-04-01,6.86999988556,BC_7YEAR
1997-04-02,6.88000011444,BC_10YEAR
1997-04-02,5.98000001907,BC_1YEAR
1997-04-02,7.19999980927,BC_20YEAR
1997-04-02,6.42000007629,BC_2YEAR
1997-04-02,7.07999992371,BC_30YEAR
1997-04-02,0.0,BC_30YEARDISPLAY
1997-04-02,5.30000019073,BC_3MONTH
1997-04-02,6.57999992371,BC_3YEAR
1997-04-02,6.73000001907,BC_5YEAR
1997-04-02,5.53000020981,BC_6MONTH
1997-04-02,6.84999990463,BC_7YEAR
1997-04-03,6.86000013351,BC_10YEAR
1997-04-03,5.94999980927,BC_1YEAR
1997-04-03,7.19000005722,BC_20YEAR
1997-04-03,6.40000009537,BC_2YEAR
1997-04-03,7.07999992371,BC_30YEAR
1997-04-03,0.0,BC_30YEARDISPLAY
1997-04-03,5.26999998093,BC_3MONTH
1997-04-03,6.55000019073,BC_3YEAR
1997-04-03,6.71999979019,BC_5YEAR
1997-04-03,5.51999998093,BC_6MONTH
1997-04-03,6.84000015259,BC_7YEAR
1997-04-04,6.92000007629,BC_10YEAR
1997-04-04,5.98000001907,BC_1YEAR
1997-04-04,7.25,BC_20YEAR
1997-04-04,6.44000005722,BC_2YEAR
1997-04-04,7.13999986649,BC_30YEAR
1997-04-04,0.0,BC_30YEARDISPLAY
1997-04-04,5.28999996185,BC_3MONTH
1997-04-04,6.61000013351,BC_3YEAR
1997-04-04,6.78000020981,BC_5YEAR
1997-04-04,5.55999994278,BC_6MONTH
1997-04-04,6.90000009537,BC_7YEAR
1997-04-07,6.86999988556,BC_10YEAR
1997-04-07,5.96999979019,BC_1YEAR
1997-04-07,7.19999980927,BC_20YEAR
1997-04-07,6.40999984741,BC_2YEAR
1997-04-07,7.07999992371,BC_30YEAR
1997-04-07,0.0,BC_30YEARDISPLAY
1997-04-07,5.26000022888,BC_3MONTH
1997-04-07,6.57000017166,BC_3YEAR
1997-04-07,6.73000001907,BC_5YEAR
1997-04-07,5.55000019073,BC_6MONTH
1997-04-07,6.84000015259,BC_7YEAR
1997-04-08,6.90999984741,BC_10YEAR
1997-04-08,5.98000001907,BC_1YEAR
1997-04-08,7.23000001907,BC_20YEAR
1997-04-08,6.44000005722,BC_2YEAR
1997-04-08,7.11000013351,BC_30YEAR
1997-04-08,0.0,BC_30YEARDISPLAY
1997-04-08,5.25,BC_3MONTH
1997-04-08,6.61000013351,BC_3YEAR
1997-04-08,6.76000022888,BC_5YEAR
1997-04-08,5.55999994278,BC_6MONTH
1997-04-08,6.86999988556,BC_7YEAR
1997-04-09,6.90999984741,BC_10YEAR
1997-04-09,5.98000001907,BC_1YEAR
1997-04-09,7.21999979019,BC_20YEAR
1997-04-09,6.44000005722,BC_2YEAR
1997-04-09,7.11000013351,BC_30YEAR
1997-04-09,0.0,BC_30YEARDISPLAY
1997-04-09,5.23999977112,BC_3MONTH
1997-04-09,6.59999990463,BC_3YEAR
1997-04-09,6.76999998093,BC_5YEAR
1997-04-09,5.59000015259,BC_6MONTH
1997-04-09,6.88000011444,BC_7YEAR
1997-04-10,6.90999984741,BC_10YEAR
1997-04-10,5.98999977112,BC_1YEAR
1997-04-10,7.21999979019,BC_20YEAR
1997-04-10,6.46000003815,BC_2YEAR
1997-04-10,7.11000013351,BC_30YEAR
1997-04-10,0.0,BC_30YEARDISPLAY
1997-04-10,5.28999996185,BC_3MONTH
1997-04-10,6.61000013351,BC_3YEAR
1997-04-10,6.78000020981,BC_5YEAR
1997-04-10,5.61999988556,BC_6MONTH
1997-04-10,6.88000011444,BC_7YEAR
1997-04-11,6.98000001907,BC_10YEAR
1997-04-11,6.03999996185,BC_1YEAR
1997-04-11,7.28999996185,BC_20YEAR
1997-04-11,6.53000020981,BC_2YEAR
1997-04-11,7.17000007629,BC_30YEAR
1997-04-11,0.0,BC_30YEARDISPLAY
1997-04-11,5.30999994278,BC_3MONTH
1997-04-11,6.69000005722,BC_3YEAR
1997-04-11,6.84999990463,BC_5YEAR
1997-04-11,5.65999984741,BC_6MONTH
1997-04-11,6.94999980927,BC_7YEAR
1997-04-14,6.98000001907,BC_10YEAR
1997-04-14,6.03999996185,BC_1YEAR
1997-04-14,7.28999996185,BC_20YEAR
1997-04-14,6.53999996185,BC_2YEAR
1997-04-14,7.17000007629,BC_30YEAR
1997-04-14,0.0,BC_30YEARDISPLAY
1997-04-14,5.30000019073,BC_3MONTH
1997-04-14,6.69999980927,BC_3YEAR
1997-04-14,6.86000013351,BC_5YEAR
1997-04-14,5.61000013351,BC_6MONTH
1997-04-14,6.94999980927,BC_7YEAR
1997-04-15,6.88000011444,BC_10YEAR
1997-04-15,5.98999977112,BC_1YEAR
1997-04-15,7.21000003815,BC_20YEAR
1997-04-15,6.44999980927,BC_2YEAR
1997-04-15,7.09999990463,BC_30YEAR
1997-04-15,0.0,BC_30YEARDISPLAY
1997-04-15,5.30999994278,BC_3MONTH
1997-04-15,6.61999988556,BC_3YEAR
1997-04-15,6.76000022888,BC_5YEAR
1997-04-15,5.61999988556,BC_6MONTH
1997-04-15,6.86999988556,BC_7YEAR
1997-04-16,6.90000009537,BC_10YEAR
1997-04-16,5.98999977112,BC_1YEAR
1997-04-16,7.21999979019,BC_20YEAR
1997-04-16,6.48999977112,BC_2YEAR
1997-04-16,7.11000013351,BC_30YEAR
1997-04-16,0.0,BC_30YEARDISPLAY
1997-04-16,5.28999996185,BC_3MONTH
1997-04-16,6.63999986649,BC_3YEAR
1997-04-16,6.78999996185,BC_5YEAR
1997-04-16,5.63000011444,BC_6MONTH
1997-04-16,6.88000011444,BC_7YEAR
1997-04-17,6.86000013351,BC_10YEAR
1997-04-17,5.96000003815,BC_1YEAR
1997-04-17,7.17999982834,BC_20YEAR
1997-04-17,6.44000005722,BC_2YEAR
1997-04-17,7.07000017166,BC_30YEAR
1997-04-17,0.0,BC_30YEARDISPLAY
1997-04-17,5.28999996185,BC_3MONTH
1997-04-17,6.59999990463,BC_3YEAR
1997-04-17,6.75,BC_5YEAR
1997-04-17,5.63999986649,BC_6MONTH
1997-04-17,6.84000015259,BC_7YEAR
1997-04-18,6.84000015259,BC_10YEAR
1997-04-18,5.94000005722,BC_1YEAR
1997-04-18,7.17000007629,BC_20YEAR
1997-04-18,6.42000007629,BC_2YEAR
1997-04-18,7.05999994278,BC_30YEAR
1997-04-18,0.0,BC_30YEARDISPLAY
1997-04-18,5.28999996185,BC_3MONTH
1997-04-18,6.57000017166,BC_3YEAR
1997-04-18,6.73000001907,BC_5YEAR
1997-04-18,5.63000011444,BC_6MONTH
1997-04-18,6.80999994278,BC_7YEAR
1997-04-21,6.86999988556,BC_10YEAR
1997-04-21,5.96999979019,BC_1YEAR
1997-04-21,7.19999980927,BC_20YEAR
1997-04-21,6.46000003815,BC_2YEAR
1997-04-21,7.09000015259,BC_30YEAR
1997-04-21,0.0,BC_30YEARDISPLAY
1997-04-21,5.36000013351,BC_3MONTH
1997-04-21,6.61000013351,BC_3YEAR
1997-04-21,6.76000022888,BC_5YEAR
1997-04-21,5.61000013351,BC_6MONTH
1997-04-21,6.84999990463,BC_7YEAR
1997-04-22,6.84000015259,BC_10YEAR
1997-04-22,5.96999979019,BC_1YEAR
1997-04-22,7.15999984741,BC_20YEAR
1997-04-22,6.42999982834,BC_2YEAR
1997-04-22,7.05000019073,BC_30YEAR
1997-04-22,0.0,BC_30YEARDISPLAY
1997-04-22,5.36000013351,BC_3MONTH
1997-04-22,6.59000015259,BC_3YEAR
1997-04-22,6.73000001907,BC_5YEAR
1997-04-22,5.59000015259,BC_6MONTH
1997-04-22,6.80999994278,BC_7YEAR
1997-04-23,6.88999986649,BC_10YEAR
1997-04-23,6.0,BC_1YEAR
1997-04-23,7.19999980927,BC_20YEAR
1997-04-23,6.46999979019,BC_2YEAR
1997-04-23,7.09000015259,BC_30YEAR
1997-04-23,0.0,BC_30YEARDISPLAY
1997-04-23,5.36999988556,BC_3MONTH
1997-04-23,6.63000011444,BC_3YEAR
1997-04-23,6.78000020981,BC_5YEAR
1997-04-23,5.61999988556,BC_6MONTH
1997-04-23,6.86000013351,BC_7YEAR
1997-04-24,6.92999982834,BC_10YEAR
1997-04-24,6.05000019073,BC_1YEAR
1997-04-24,7.23000001907,BC_20YEAR
1997-04-24,6.51999998093,BC_2YEAR
1997-04-24,7.13000011444,BC_30YEAR
1997-04-24,0.0,BC_30YEARDISPLAY
1997-04-24,5.32000017166,BC_3MONTH
1997-04-24,6.67999982834,BC_3YEAR
1997-04-24,6.82999992371,BC_5YEAR
1997-04-24,5.63000011444,BC_6MONTH
1997-04-24,6.92000007629,BC_7YEAR
1997-04-25,6.94000005722,BC_10YEAR
1997-04-25,6.07999992371,BC_1YEAR
1997-04-25,7.25,BC_20YEAR
1997-04-25,6.53999996185,BC_2YEAR
1997-04-25,7.13999986649,BC_30YEAR
1997-04-25,0.0,BC_30YEARDISPLAY
1997-04-25,5.30999994278,BC_3MONTH
1997-04-25,6.69999980927,BC_3YEAR
1997-04-25,6.82999992371,BC_5YEAR
1997-04-25,5.65000009537,BC_6MONTH
1997-04-25,6.92000007629,BC_7YEAR
1997-04-28,6.92000007629,BC_10YEAR
1997-04-28,6.05999994278,BC_1YEAR
1997-04-28,7.23000001907,BC_20YEAR
1997-04-28,6.51000022888,BC_2YEAR
1997-04-28,7.11999988556,BC_30YEAR
1997-04-28,0.0,BC_30YEARDISPLAY
1997-04-28,5.34999990463,BC_3MONTH
1997-04-28,6.65999984741,BC_3YEAR
1997-04-28,6.80999994278,BC_5YEAR
1997-04-28,5.67999982834,BC_6MONTH
1997-04-28,6.90000009537,BC_7YEAR
1997-04-29,6.76999998093,BC_10YEAR
1997-04-29,5.92000007629,BC_1YEAR
1997-04-29,7.09000015259,BC_20YEAR
1997-04-29,6.34000015259,BC_2YEAR
1997-04-29,6.98999977112,BC_30YEAR
1997-04-29,0.0,BC_30YEARDISPLAY
1997-04-29,5.34000015259,BC_3MONTH
1997-04-29,6.48999977112,BC_3YEAR
1997-04-29,6.63999986649,BC_5YEAR
1997-04-29,5.53000020981,BC_6MONTH
1997-04-29,6.75,BC_7YEAR
1997-04-30,6.71999979019,BC_10YEAR
1997-04-30,5.90000009537,BC_1YEAR
1997-04-30,7.05000019073,BC_20YEAR
1997-04-30,6.28999996185,BC_2YEAR
1997-04-30,6.94999980927,BC_30YEAR
1997-04-30,0.0,BC_30YEARDISPLAY
1997-04-30,5.28000020981,BC_3MONTH
1997-04-30,6.42000007629,BC_3YEAR
1997-04-30,6.57000017166,BC_5YEAR
1997-04-30,5.53000020981,BC_6MONTH
1997-04-30,6.67999982834,BC_7YEAR
1997-05-01,6.69000005722,BC_10YEAR
1997-05-01,5.88999986649,BC_1YEAR
1997-05-01,7.01999998093,BC_20YEAR
1997-05-01,6.26999998093,BC_2YEAR
1997-05-01,6.92999982834,BC_30YEAR
1997-05-01,0.0,BC_30YEARDISPLAY
1997-05-01,5.23999977112,BC_3MONTH
1997-05-01,6.40999984741,BC_3YEAR
1997-05-01,6.55000019073,BC_5YEAR
1997-05-01,5.55000019073,BC_6MONTH
1997-05-01,6.65000009537,BC_7YEAR
1997-05-02,6.67999982834,BC_10YEAR
1997-05-02,5.88000011444,BC_1YEAR
1997-05-02,6.98999977112,BC_20YEAR
1997-05-02,6.26000022888,BC_2YEAR
1997-05-02,6.90000009537,BC_30YEAR
1997-05-02,0.0,BC_30YEARDISPLAY
1997-05-02,5.23999977112,BC_3MONTH
1997-05-02,6.40000009537,BC_3YEAR
1997-05-02,6.53999996185,BC_5YEAR
1997-05-02,5.55999994278,BC_6MONTH
1997-05-02,6.63000011444,BC_7YEAR
1997-05-05,6.67000007629,BC_10YEAR
1997-05-05,5.88000011444,BC_1YEAR
1997-05-05,6.98999977112,BC_20YEAR
1997-05-05,6.28000020981,BC_2YEAR
1997-05-05,6.90000009537,BC_30YEAR
1997-05-05,0.0,BC_30YEARDISPLAY
1997-05-05,5.21999979019,BC_3MONTH
1997-05-05,6.40999984741,BC_3YEAR
1997-05-05,6.53999996185,BC_5YEAR
1997-05-05,5.57000017166,BC_6MONTH
1997-05-05,6.63000011444,BC_7YEAR
1997-05-06,6.67000007629,BC_10YEAR
1997-05-06,5.90000009537,BC_1YEAR
1997-05-06,6.98000001907,BC_20YEAR
1997-05-06,6.28999996185,BC_2YEAR
1997-05-06,6.88999986649,BC_30YEAR
1997-05-06,0.0,BC_30YEARDISPLAY
1997-05-06,5.21000003815,BC_3MONTH
1997-05-06,6.38999986649,BC_3YEAR
1997-05-06,6.55999994278,BC_5YEAR
1997-05-06,5.59000015259,BC_6MONTH
1997-05-06,6.63000011444,BC_7YEAR
1997-05-07,6.76000022888,BC_10YEAR
1997-05-07,5.94999980927,BC_1YEAR
1997-05-07,7.05000019073,BC_20YEAR
1997-05-07,6.36000013351,BC_2YEAR
1997-05-07,6.96000003815,BC_30YEAR
1997-05-07,0.0,BC_30YEARDISPLAY
1997-05-07,5.21999979019,BC_3MONTH
1997-05-07,6.51000022888,BC_3YEAR
1997-05-07,6.63000011444,BC_5YEAR
1997-05-07,5.57000017166,BC_6MONTH
1997-05-07,6.71999979019,BC_7YEAR
1997-05-08,6.71999979019,BC_10YEAR
1997-05-08,5.92999982834,BC_1YEAR
1997-05-08,7.01000022888,BC_20YEAR
1997-05-08,6.32999992371,BC_2YEAR
1997-05-08,6.92000007629,BC_30YEAR
1997-05-08,0.0,BC_30YEARDISPLAY
1997-05-08,5.21000003815,BC_3MONTH
1997-05-08,6.46999979019,BC_3YEAR
1997-05-08,6.59000015259,BC_5YEAR
1997-05-08,5.55000019073,BC_6MONTH
1997-05-08,6.67999982834,BC_7YEAR
1997-05-09,6.67000007629,BC_10YEAR
1997-05-09,5.86000013351,BC_1YEAR
1997-05-09,6.96999979019,BC_20YEAR
1997-05-09,6.23999977112,BC_2YEAR
1997-05-09,6.88999986649,BC_30YEAR
1997-05-09,0.0,BC_30YEARDISPLAY
1997-05-09,5.19000005722,BC_3MONTH
1997-05-09,6.40000009537,BC_3YEAR
1997-05-09,6.51000022888,BC_5YEAR
1997-05-09,5.48000001907,BC_6MONTH
1997-05-09,6.61999988556,BC_7YEAR
1997-05-12,6.65000009537,BC_10YEAR
1997-05-12,5.84999990463,BC_1YEAR
1997-05-12,6.96000003815,BC_20YEAR
1997-05-12,6.23000001907,BC_2YEAR
1997-05-12,6.88000011444,BC_30YEAR
1997-05-12,0.0,BC_30YEARDISPLAY
1997-05-12,5.23999977112,BC_3MONTH
1997-05-12,6.36999988556,BC_3YEAR
1997-05-12,6.5,BC_5YEAR
1997-05-12,5.55000019073,BC_6MONTH
1997-05-12,6.59999990463,BC_7YEAR
1997-05-13,6.71000003815,BC_10YEAR
1997-05-13,5.88000011444,BC_1YEAR
1997-05-13,7.01000022888,BC_20YEAR
1997-05-13,6.30000019073,BC_2YEAR
1997-05-13,6.92000007629,BC_30YEAR
1997-05-13,0.0,BC_30YEARDISPLAY
1997-05-13,5.23999977112,BC_3MONTH
1997-05-13,6.44000005722,BC_3YEAR
1997-05-13,6.59999990463,BC_5YEAR
1997-05-13,5.55000019073,BC_6MONTH
1997-05-13,6.67000007629,BC_7YEAR
1997-05-14,6.67999982834,BC_10YEAR
1997-05-14,5.86000013351,BC_1YEAR
1997-05-14,6.98000001907,BC_20YEAR
1997-05-14,6.26000022888,BC_2YEAR
1997-05-14,6.90000009537,BC_30YEAR
1997-05-14,0.0,BC_30YEARDISPLAY
1997-05-14,5.19000005722,BC_3MONTH
1997-05-14,6.40999984741,BC_3YEAR
1997-05-14,6.53999996185,BC_5YEAR
1997-05-14,5.51999998093,BC_6MONTH
1997-05-14,6.63999986649,BC_7YEAR
1997-05-15,6.67000007629,BC_10YEAR
1997-05-15,5.84000015259,BC_1YEAR
1997-05-15,6.96000003815,BC_20YEAR
1997-05-15,6.25,BC_2YEAR
1997-05-15,6.88000011444,BC_30YEAR
1997-05-15,0.0,BC_30YEARDISPLAY
1997-05-15,5.13000011444,BC_3MONTH
1997-05-15,6.38999986649,BC_3YEAR
1997-05-15,6.51999998093,BC_5YEAR
1997-05-15,5.53999996185,BC_6MONTH
1997-05-15,6.61000013351,BC_7YEAR
1997-05-16,6.69999980927,BC_10YEAR
1997-05-16,5.86999988556,BC_1YEAR
1997-05-16,7.0,BC_20YEAR
1997-05-16,6.28000020981,BC_2YEAR
1997-05-16,6.90999984741,BC_30YEAR
1997-05-16,0.0,BC_30YEARDISPLAY
1997-05-16,5.19999980927,BC_3MONTH
1997-05-16,6.40999984741,BC_3YEAR
1997-05-16,6.55000019073,BC_5YEAR
1997-05-16,5.57000017166,BC_6MONTH
1997-05-16,6.63999986649,BC_7YEAR
1997-05-19,6.71000003815,BC_10YEAR
1997-05-19,5.88999986649,BC_1YEAR
1997-05-19,7.0,BC_20YEAR
1997-05-19,6.28000020981,BC_2YEAR
1997-05-19,6.92000007629,BC_30YEAR
1997-05-19,0.0,BC_30YEARDISPLAY
1997-05-19,5.38000011444,BC_3MONTH
1997-05-19,6.42000007629,BC_3YEAR
1997-05-19,6.57000017166,BC_5YEAR
1997-05-19,5.61999988556,BC_6MONTH
1997-05-19,6.65999984741,BC_7YEAR
1997-05-20,6.69999980927,BC_10YEAR
1997-05-20,5.82999992371,BC_1YEAR
1997-05-20,7.01000022888,BC_20YEAR
1997-05-20,6.25,BC_2YEAR
1997-05-20,6.92000007629,BC_30YEAR
1997-05-20,0.0,BC_30YEARDISPLAY
1997-05-20,5.38999986649,BC_3MONTH
1997-05-20,6.40000009537,BC_3YEAR
1997-05-20,6.53999996185,BC_5YEAR
1997-05-20,5.53000020981,BC_6MONTH
1997-05-20,6.63999986649,BC_7YEAR
1997-05-21,6.73999977112,BC_10YEAR
1997-05-21,5.80999994278,BC_1YEAR
1997-05-21,7.05999994278,BC_20YEAR
1997-05-21,6.25,BC_2YEAR
1997-05-21,6.96999979019,BC_30YEAR
1997-05-21,0.0,BC_30YEARDISPLAY
1997-05-21,5.11999988556,BC_3MONTH
1997-05-21,6.40000009537,BC_3YEAR
1997-05-21,6.57000017166,BC_5YEAR
1997-05-21,5.5,BC_6MONTH
1997-05-21,6.67000007629,BC_7YEAR
1997-05-22,6.76000022888,BC_10YEAR
1997-05-22,5.86999988556,BC_1YEAR
1997-05-22,7.07999992371,BC_20YEAR
1997-05-22,6.26999998093,BC_2YEAR
1997-05-22,7.0,BC_30YEAR
1997-05-22,0.0,BC_30YEARDISPLAY
1997-05-22,5.17999982834,BC_3MONTH
1997-05-22,6.44000005722,BC_3YEAR
1997-05-22,6.61000013351,BC_5YEAR
1997-05-22,5.46999979019,BC_6MONTH
1997-05-22,6.69000005722,BC_7YEAR
1997-05-23,6.73999977112,BC_10YEAR
1997-05-23,5.84999990463,BC_1YEAR
1997-05-23,7.07000017166,BC_20YEAR
1997-05-23,6.25,BC_2YEAR
1997-05-23,6.98999977112,BC_30YEAR
1997-05-23,0.0,BC_30YEARDISPLAY
1997-05-23,5.17999982834,BC_3MONTH
1997-05-23,6.40999984741,BC_3YEAR
1997-05-23,6.59000015259,BC_5YEAR
1997-05-23,5.46000003815,BC_6MONTH
1997-05-23,6.67999982834,BC_7YEAR
1997-05-27,6.78999996185,BC_10YEAR
1997-05-27,5.88999986649,BC_1YEAR
1997-05-27,7.11999988556,BC_20YEAR
1997-05-27,6.30000019073,BC_2YEAR
1997-05-27,7.03000020981,BC_30YEAR
1997-05-27,0.0,BC_30YEARDISPLAY
1997-05-27,5.17999982834,BC_3MONTH
1997-05-27,6.46999979019,BC_3YEAR
1997-05-27,6.63999986649,BC_5YEAR
1997-05-27,5.5,BC_6MONTH
1997-05-27,6.73000001907,BC_7YEAR
1997-05-28,6.80000019073,BC_10YEAR
1997-05-28,5.90999984741,BC_1YEAR
1997-05-28,7.11000013351,BC_20YEAR
1997-05-28,6.34000015259,BC_2YEAR
1997-05-28,7.03000020981,BC_30YEAR
1997-05-28,0.0,BC_30YEARDISPLAY
1997-05-28,5.17999982834,BC_3MONTH
1997-05-28,6.48000001907,BC_3YEAR
1997-05-28,6.65000009537,BC_5YEAR
1997-05-28,5.48000001907,BC_6MONTH
1997-05-28,6.73999977112,BC_7YEAR
1997-05-29,6.75,BC_10YEAR
1997-05-29,5.84000015259,BC_1YEAR
1997-05-29,7.05999994278,BC_20YEAR
1997-05-29,6.30000019073,BC_2YEAR
1997-05-29,6.98999977112,BC_30YEAR
1997-05-29,0.0,BC_30YEARDISPLAY
1997-05-29,5.03000020981,BC_3MONTH
1997-05-29,6.44999980927,BC_3YEAR
1997-05-29,6.61000013351,BC_5YEAR
1997-05-29,5.46000003815,BC_6MONTH
1997-05-29,6.69000005722,BC_7YEAR
1997-05-30,6.67000007629,BC_10YEAR
1997-05-30,5.78000020981,BC_1YEAR
1997-05-30,6.98999977112,BC_20YEAR
1997-05-30,6.21999979019,BC_2YEAR
1997-05-30,6.92000007629,BC_30YEAR
1997-05-30,0.0,BC_30YEARDISPLAY
1997-05-30,4.96000003815,BC_3MONTH
1997-05-30,6.36999988556,BC_3YEAR
1997-05-30,6.51000022888,BC_5YEAR
1997-05-30,5.46000003815,BC_6MONTH
1997-05-30,6.61000013351,BC_7YEAR
1997-06-02,6.65999984741,BC_10YEAR
1997-06-02,5.78000020981,BC_1YEAR
1997-06-02,6.98000001907,BC_20YEAR
1997-06-02,6.23000001907,BC_2YEAR
1997-06-02,6.90000009537,BC_30YEAR
1997-06-02,0.0,BC_30YEARDISPLAY
1997-06-02,5.07000017166,BC_3MONTH
1997-06-02,6.36000013351,BC_3YEAR
1997-06-02,6.51999998093,BC_5YEAR
1997-06-02,5.42000007629,BC_6MONTH
1997-06-02,6.59000015259,BC_7YEAR
1997-06-03,6.63000011444,BC_10YEAR
1997-06-03,5.76999998093,BC_1YEAR
1997-06-03,6.94000005722,BC_20YEAR
1997-06-03,6.19999980927,BC_2YEAR
1997-06-03,6.88000011444,BC_30YEAR
1997-06-03,0.0,BC_30YEARDISPLAY
1997-06-03,5.05000019073,BC_3MONTH
1997-06-03,6.32999992371,BC_3YEAR
1997-06-03,6.48999977112,BC_5YEAR
1997-06-03,5.40000009537,BC_6MONTH
1997-06-03,6.55999994278,BC_7YEAR
1997-06-04,6.61999988556,BC_10YEAR
1997-06-04,5.76999998093,BC_1YEAR
1997-06-04,6.94999980927,BC_20YEAR
1997-06-04,6.19999980927,BC_2YEAR
1997-06-04,6.88000011444,BC_30YEAR
1997-06-04,0.0,BC_30YEARDISPLAY
1997-06-04,5.09000015259,BC_3MONTH
1997-06-04,6.32999992371,BC_3YEAR
1997-06-04,6.48999977112,BC_5YEAR
1997-06-04,5.40000009537,BC_6MONTH
1997-06-04,6.55999994278,BC_7YEAR
1997-06-05,6.61999988556,BC_10YEAR
1997-06-05,5.76000022888,BC_1YEAR
1997-06-05,6.94999980927,BC_20YEAR
1997-06-05,6.19999980927,BC_2YEAR
1997-06-05,6.88000011444,BC_30YEAR
1997-06-05,0.0,BC_30YEARDISPLAY
1997-06-05,5.11000013351,BC_3MONTH
1997-06-05,6.32999992371,BC_3YEAR
1997-06-05,6.48999977112,BC_5YEAR
1997-06-05,5.40999984741,BC_6MONTH
1997-06-05,6.57000017166,BC_7YEAR
1997-06-06,6.51000022888,BC_10YEAR
1997-06-06,5.71000003815,BC_1YEAR
1997-06-06,6.84999990463,BC_20YEAR
1997-06-06,6.11999988556,BC_2YEAR
1997-06-06,6.78000020981,BC_30YEAR
1997-06-06,0.0,BC_30YEARDISPLAY
1997-06-06,5.07000017166,BC_3MONTH
1997-06-06,6.25,BC_3YEAR
1997-06-06,6.38999986649,BC_5YEAR
1997-06-06,5.38000011444,BC_6MONTH
1997-06-06,6.46000003815,BC_7YEAR
1997-06-09,6.55000019073,BC_10YEAR
1997-06-09,5.75,BC_1YEAR
1997-06-09,6.90000009537,BC_20YEAR
1997-06-09,6.15000009537,BC_2YEAR
1997-06-09,6.82999992371,BC_30YEAR
1997-06-09,0.0,BC_30YEARDISPLAY
1997-06-09,5.05999994278,BC_3MONTH
1997-06-09,6.30999994278,BC_3YEAR
1997-06-09,6.44000005722,BC_5YEAR
1997-06-09,5.40000009537,BC_6MONTH
1997-06-09,6.51000022888,BC_7YEAR
1997-06-10,6.57000017166,BC_10YEAR
1997-06-10,5.75,BC_1YEAR
1997-06-10,6.90999984741,BC_20YEAR
1997-06-10,6.17000007629,BC_2YEAR
1997-06-10,6.84000015259,BC_30YEAR
1997-06-10,0.0,BC_30YEARDISPLAY
1997-06-10,5.05000019073,BC_3MONTH
1997-06-10,6.32000017166,BC_3YEAR
1997-06-10,6.46000003815,BC_5YEAR
1997-06-10,5.40999984741,BC_6MONTH
1997-06-10,6.53999996185,BC_7YEAR
1997-06-11,6.55999994278,BC_10YEAR
1997-06-11,5.75,BC_1YEAR
1997-06-11,6.90000009537,BC_20YEAR
1997-06-11,6.19000005722,BC_2YEAR
1997-06-11,6.82999992371,BC_30YEAR
1997-06-11,0.0,BC_30YEARDISPLAY
1997-06-11,4.98000001907,BC_3MONTH
1997-06-11,6.32000017166,BC_3YEAR
1997-06-11,6.44999980927,BC_5YEAR
1997-06-11,5.40000009537,BC_6MONTH
1997-06-11,6.51999998093,BC_7YEAR
1997-06-12,6.48000001907,BC_10YEAR
1997-06-12,5.67999982834,BC_1YEAR
1997-06-12,6.84000015259,BC_20YEAR
1997-06-12,6.07000017166,BC_2YEAR
1997-06-12,6.76999998093,BC_30YEAR
1997-06-12,0.0,BC_30YEARDISPLAY
1997-06-12,4.96999979019,BC_3MONTH
1997-06-12,6.21000003815,BC_3YEAR
1997-06-12,6.34999990463,BC_5YEAR
1997-06-12,5.34999990463,BC_6MONTH
